origin,destination,area,ttpTravelTime
"19.79500320000004 , -155.45958369999997","19.67105139999998 , -155.37116649999837",urban-rural,2129
"21.260082799999953 , -157.7070677999999","21.4280524 , -157.79413910000036",urban-rural,2209
"21.47211199999997 , -157.88287199999985","21.60442359999993 , -157.91804020000012",urban-rural,1730
"19.49001999999999 , -155.11999000000023","19.482032499999956 , -155.26776289999987",urban-rural,1753
"21.55420719999996 , -157.8503044999998","21.397708700000003 , -157.77102579999934",urban-rural,2208
"19.495300000000036 , -155.14627000000056","19.326077700000024 , -155.27832220000002",rural-urban,2141
"19.55885000000003 , -155.27884000000063","19.666929999999976 , -155.06531",urban-rural,2234
"20.04271019999996 , -155.47904840000027","20.029259999999898 , -155.71775999999977",rural-urban,1992
"20.71570720000007 , -156.3368825000002","20.61591059999997 , -156.43612009999958",urban-rural,2158
"20.943224900000047 , -156.2821835000004","20.802571500000354 , -156.3763653999994",urban-rural,2019
"19.057249999999957 , -155.58619000000016","19.06558570000009 , -155.8180046000005",rural-urban,1712
"21.31636920000005 , -157.95398849999992","21.336146099999922 , -157.81256899999974",urban-rural,1820
"19.777419699999932 , -155.59523469999968","19.815357499999962 , -155.8320143999999",rural-urban,1759
"20.75277699999999 , -156.27135600000008","20.676127700000052 , -156.40279579999958",urban-rural,1994
"22.082769199999987 , -159.36440619999954","22.0236783 , -159.4221854",urban-rural,1867
"21.296539899999996 , -158.1057738","21.449213700000065 , -158.19670709999957",urban-rural,1907
"19.825293899999988 , -155.99592010000055","19.66555849999991 , -155.95180480000144",rural-urban,1964
"21.580131799999933 , -158.21209479999965","21.43351470000011 , -158.05668319999947",urban-rural,1849
"19.618027800000014 , -155.98628110000038","19.43470999999984 , -155.91484679999928",urban-rural,2095
"20.91031399999993 , -156.26934900000032","20.736377999999966 , -156.361068",rural-urban,1809
"21.503684199999963 , -157.99853259999963","21.581023399999964 , -158.20835380000005",urban-rural,1806
