origin,destination,area,ttpTravelTime
"45.18117300000006 , -89.5796999999997","45.142395299999905 , -90.12610849999993",urban-rural,2069
"45.26172630000004 , -92.29328190000032","44.93852880000003 , -92.2575786000001",rural-urban,2022
"42.763128200000175 , -88.64602609999987","42.671914000000015 , -89.05535550000015",rural-urban,2046
"44.447122400000346 , -87.53768790000018","44.43403810000016 , -87.96428389999998",rural-urban,1849
"46.4943809999998 , -91.61463300000014","46.68939479999991 , -92.0329166999999",rural-urban,2023
"46.591343999999886 , -91.78362699999946","46.534061199999975 , -91.34344070000009",rural-urban,1829
"43.90364070000006 , -90.84576149999954","43.95958549999999 , -90.36647559999963",urban-rural,1746
"42.92171560000015 , -88.86731120000015","42.611718000000074 , -88.91364700000025",rural-urban,1706
"42.75384629999995 , -87.78225140000038","42.74233589999984 , -88.20952079999991",urban-rural,2048
"44.61201989999996 , -90.02535150000008","44.568280599999945 , -90.57985870000002",rural-urban,2057
"46.613669000000144 , -90.8238553999994","46.53697300000017 , -91.24352310000026",urban-rural,1791
"44.86467479999983 , -87.22876150000032","44.69787810000011 , -87.55091840000001",urban-rural,2042
"42.66867049999986 , -88.72599360000022","42.65756849999999 , -89.1613844999998",rural-urban,1857
"44.78013620000014 , -92.72613439999934","44.78779000000003 , -92.30945000000006",rural-urban,1984
"44.96326169999991 , -91.96315939999997","44.89752500000021 , -92.4153240000003",rural-urban,1975
"44.315567400000134 , -87.67364009999939","44.28464020000002 , -88.16254629999996",rural-urban,1998
"42.75354220000009 , -87.81861710000011","42.74297270000016 , -88.19768240000002",urban-rural,1760
"45.55234609999999 , -88.52518120000013","45.588014000000285 , -88.96036510000046",urban-rural,2066
"42.63802260000001 , -89.08019990000011","42.58573000000015 , -89.52397289999972",urban-rural,2043
"46.67948360000007 , -92.02445280000042","46.502647999999965 , -91.63507699999987",rural-urban,2063
"46.59546570000043 , -91.51166250000036","46.60420760000008 , -92.0013161000001",rural-urban,2017
"42.50972910000001 , -88.23967500000016","42.503636900000004 , -87.84889099999995",rural-urban,2064
"42.56840100000024 , -88.17798349999977","42.59622859999995 , -87.81552239999988",rural-urban,1943
"46.54615299999993 , -91.63495199999983","46.64776260000001 , -92.0733103999999",rural-urban,1777
"46.64247870000005 , -92.03428030000057","46.562166899999724 , -91.55930969999955",rural-urban,1866
"46.56560939999989 , -91.05373320000008","46.59415580000012 , -90.60980569999991",urban-rural,2056
"45.35010829999997 , -91.54472140000011","45.00144679999989 , -91.47063910000018",urban-rural,1978
"42.62680600000002 , -88.8438350000006","42.60918200000016 , -89.25653299999978",rural-urban,2039
"42.80639850000004 , -87.80224769999971","42.69634579999987 , -88.14490139999961",urban-rural,2050
"46.520012099999526 , -91.60651089999962","46.60174699999993 , -92.02577300000017",rural-urban,1987
"42.682706200000084 , -87.95346359999976","42.574461499999806 , -88.29288860000038",urban-rural,1939
"42.654318000000075 , -89.04357999999989","42.68980400000023 , -89.45670469999989",urban-rural,1966
"43.04151750000003 , -88.61595850000054","42.732283300000084 , -88.54266340000022",urban-rural,1927
"43.60079300000003 , -88.02511099999997","43.88461400000002 , -87.8699919999997",rural-urban,2002
"46.54672400000005 , -91.84899700000018","46.56840620000211 , -91.42885129999993",urban-rural,1887
