origin,destination,area,ttpTravelTime
"38.251423 , -94.17506209999989","38.16486199999998 , -93.80426199999984",urban-rural,2002
"36.43021500000042 , -90.1262520000002","36.42528800000012 , -89.82750100000048",urban-rural,1739
"37.16595699999979 , -89.45763900000013","36.939190000000075 , -89.53361850000007",urban-rural,1921
"36.57032599999985 , -91.52549900000014","36.61089599999995 , -91.84772070000028",rural-urban,2060
"40.38426099999979 , -91.95261800000043","40.4303582 , -91.58257309999985",urban-rural,2070
"40.505688 , -92.48131400000007","40.255269099999865 , -92.45769859999976",urban-rural,2005
"40.50135700000013 , -94.15557600000054","40.283210999999966 , -94.31329700000005",urban-rural,2038
"36.898606100000045 , -94.26429420000002","36.6658609999999 , -94.29113199999995",rural-urban,1917
"36.73234199999989 , -90.42757500000002","36.55479739999991 , -90.14945090000055",urban-rural,1834
"36.16195000000002 , -89.62701500000009","36.06486599999996 , -89.94342710000005",urban-rural,1888
"40.372177000000114 , -94.15761100000059","40.48612560000015 , -93.8725453999996",rural-urban,2010
"39.867639000000196 , -94.8397550000002","39.63271999999977 , -94.91692400000112",rural-urban,1757
"36.12677200000014 , -89.66641100000007","36.11783740000004 , -89.94342679999981",rural-urban,1642
"40.18445310000039 , -94.64049080000028","40.291972999999935 , -94.34981899999997",rural-urban,1936
"38.07075799999998 , -93.77250300000017","38.25374000000024 , -94.07380100000017",urban-rural,2042
"37.09561860000007 , -94.50496350000046","36.89021259999991 , -94.38029799999981",urban-rural,1745
"36.439006 , -90.12838499999967","36.5046239999999 , -89.80863500000011",urban-rural,1960
"36.74293800000033 , -89.79875620000004","36.49593900000001 , -89.92411899999989",rural-urban,1995
"36.87032549999994 , -89.1515893","36.728311000000026 , -89.38733099999997",urban-rural,1873
"38.528062400001 , -90.51279530000004","38.73631830000006 , -90.22360709999997",rural-urban,2065
