origin,destination,area,ttpTravelTime
"41.69185399999978 , -74.53182800000009","41.897338000000374 , -74.532532",urban-urban,1742
"44.829104000000044 , -74.83796700000038","44.61585799999989 , -75.04396799999986",urban-urban,2040
"44.66602500000029 , -75.49336500000057","44.74194000000001 , -75.1502810000002",urban-urban,2063
"42.940475999999805 , -76.49020099999987","43.19915099999983 , -76.58962799999992",urban-urban,2060
"42.233552999999915 , -78.56483800000001","42.316227999999995 , -78.84593999999997",urban-urban,1845
"42.26253800000027 , -79.6372520000003","42.009690999999926 , -79.61486400000017",urban-urban,1843
"41.69167099999995 , -75.0015610000001","41.81368399999984 , -74.77835399999996",urban-urban,2025
"42.20041600000017 , -79.153573","42.00831699999998 , -79.02280400000001",urban-urban,1970
"44.64535870000002 , -73.43459489999982","44.49831200000018 , -73.64681000000019",urban-urban,1867
"42.97309399999999 , -77.6178849999999","42.72022000000001 , -77.54888999999977",urban-urban,1914
"44.88802800000012 , -74.5217540000005","44.66345100000004 , -74.40517300000019",urban-urban,2064
"43.08527900000008 , -78.38229099999977","43.18030750000013 , -78.06346269999982",urban-urban,2070
"42.183464 , -79.41192800000006","42.42209099999989 , -79.34457500000009",urban-urban,1816
"44.359526999999986 , -75.70901700000013","44.592941000000074 , -75.5243930000004",urban-urban,1996
"42.08157450000006 , -77.83729669999975","42.086737999999976 , -77.50274499999945",urban-urban,1894
"42.6383130000002 , -78.66256199999985","42.679151999999895 , -78.97575699999979",urban-urban,1983
"44.59082500000019 , -75.48746800000002","44.362896 , -75.69684100000012",urban-urban,1966
"42.36092700000023 , -79.38427300000026","42.42221799999999 , -79.098171",urban-urban,1999
"44.75861400000001 , -74.72893799999983","44.670258000000054 , -74.41631400000017",urban-urban,1866
"42.47809399999985 , -76.68790000000047","42.234540000000045 , -76.78145899999994",urban-urban,1849
"41.92493299999985 , -74.7961920000002","41.71738470000003 , -74.91624120000003",urban-urban,1925
"44.69929100000001 , -74.57621699999973","44.65322999999998 , -74.24285400000008",urban-urban,1776
"44.802917000000015 , -73.47450700000014","44.70727499999999 , -73.7313079999998",urban-urban,1700
"44.06669000000004 , -76.06963900000011","44.313553999999876 , -75.91500499999998",urban-urban,1995
"42.24821900000022 , -79.26244000000011","42.27143349999994 , -78.94149799999998",urban-urban,1831
"42.48748790000017 , -75.93146279999989","42.264081400000094 , -76.03284670000005",urban-rural,1926
