origin,destination,area,ttpTravelTime
"48.296261000000094 , -95.6584420000001","48.26884000000012 , -96.21059700000019",urban-urban,1804
"48.13702999999987 , -97.06349999999989","48.13757749999992 , -96.56625959999991",urban-urban,1760
"48.83364200000005 , -96.05119399999984","48.48306000000001 , -96.10318300000039",urban-urban,2031
"47.90079600000005 , -90.32063100000013","48.022962000000014 , -90.02782400000011",urban-urban,1902
"48.03539899999999 , -96.95450700000016","48.42718400000008 , -96.88913400000023",urban-urban,1997
"44.33420499999989 , -95.16737099999996","44.021720999999985 , -95.27242400000011",urban-urban,1876
"48.67162999999998 , -95.86473699999995","48.60272070000004 , -96.34661080000014",urban-urban,2055
"44.51444199999994 , -95.16885700000016","44.13753570000005 , -95.24058680000009",urban-urban,1998
"48.266724000000096 , -95.7654370000002","48.24101500000008 , -96.29734799999987",urban-urban,2044
"48.22390900000013 , -95.70918300000005","48.299913000000075 , -96.24617500000022",urban-urban,1981
"48.96375820000005 , -95.9428686000001","48.98042400000018 , -96.37960000000042",urban-urban,1702
"48.12497699999981 , -96.89017700000026","48.48546000000007 , -96.78022400000029",urban-urban,1893
"44.61593720000002 , -94.67003234999973","44.63039400000006 , -94.21341299999979",urban-urban,1841
"48.31111477500011 , -96.90013180000007","47.96337279999997 , -96.80531330000039",urban-urban,1940
"44.614194800000114 , -95.10915029999927","44.65841100000004 , -94.60719900000021",urban-urban,1604
"48.65810099999998 , -95.92984900000003","48.96363840000003 , -95.83475950000016",urban-urban,2068
"47.700598299999996 , -91.76163739999998","47.4899786000003 , -92.0081118999996",urban-urban,2018
"48.2969810000003 , -96.68020099999968","48.32905750000004 , -96.1498557000003",urban-urban,1970
"48.311463999999994 , -96.68300600000006","48.34363580000007 , -96.1713445000001",urban-urban,1960
"43.86288900000001 , -95.8841949999998","44.1530376 , -95.87845289999939",urban-urban,1683
"48.6004787000002 , -95.40801740000028","48.55206899999997 , -94.88756599999991",urban-urban,1956
"44.57050599999988 , -95.17759699999966","44.235822000000034 , -95.20414899999999",urban-urban,1674
"48.33627792500024 , -96.87075422499998","47.971051999999965 , -96.8268949999999",urban-urban,1969
"44.48484499999995 , -96.07819632500028","44.48671589999998 , -95.62529299999997",urban-urban,1897
"48.40637399999998 , -96.34310600000008","48.32378600000006 , -95.85194400000027",urban-urban,2000
"44.486727899999984 , -95.63493179999998","44.479991000000076 , -95.14831599999971",urban-urban,1908
"44.10946269999982 , -95.91376260000015","44.139783999999885 , -96.39819899999937",urban-urban,1864
"48.2095874000003 , -96.89090729999988","48.52902400000028 , -96.75033299999991",urban-urban,1816
"44.57983950000007 , -95.05123859999927","44.245281000000055 , -95.1686079999997",urban-urban,2041
"44.62741810000007 , -94.55864200000016","44.62874370000011 , -95.11683719999907",urban-urban,1714
"48.28179690000013 , -96.89146389999976","47.93748100000003 , -96.93388700000011",urban-urban,1748
"44.863436 , -94.56810499999997","44.609975700000085 , -94.87405389999918",urban-urban,2045
"47.72513599999998 , -91.25654599999984","47.47589139999984 , -91.53196080000036",urban-urban,1623
"48.444227000000346 , -95.32600600000028","48.720160999999976 , -95.08547699999984",urban-urban,2008
"48.54160500000003 , -94.75720599999991","48.58374700000012 , -95.2235990000008",urban-urban,1690
"48.59788750000014 , -95.71225859999967","48.94928449999996 , -95.72513760000008",urban-urban,2039
"48.16579239999986 , -96.86880070000002","48.51424000000006 , -96.7372040000003",urban-urban,2049
"43.963494399999924 , -95.18039619999995","44.296530999999895 , -95.18626699999992",urban-urban,1678
"43.906766900000314 , -95.92995910000013","43.92421559999992 , -95.46261049999984",urban-urban,1991
"44.62093000000007 , -94.27719000000013","44.60785290000008 , -94.75169709999906",urban-urban,2012
"44.442977999999954 , -95.27563700000005","44.47375999999996 , -94.83401449999984",urban-urban,1969
"48.17332200000016 , -96.80394400000012","48.13667900000016 , -96.26545800000031",urban-urban,2009
"44.52300199999999 , -95.53936299999998","44.472951199999954 , -96.0115286000002",urban-urban,2043
"48.29528520000009 , -95.80546070000008","48.327412000000066 , -96.37531799999994",urban-urban,1829
"48.73174800000005 , -96.36099600000011","48.73214000000018 , -95.83224500000016",urban-urban,1986
"43.514149999999965 , -93.55840499999977","43.63043499999997 , -93.86246099999998",urban-urban,1567
"44.37187199999997 , -95.18558999999999","43.96347929999999 , -95.20057800000014",urban-urban,2067
"47.862183099999896 , -96.86888939999979","47.87623909999996 , -96.31536649999977",urban-urban,2050
"48.67389600000003 , -96.8125189999999","48.34015300000005 , -96.7835060000001",urban-urban,1866
"43.71772989999994 , -95.34809400000006","43.737899000000105 , -95.81272799999998",urban-urban,1892
"44.52281400000002 , -95.55367300000007","44.47294429999995 , -95.9990895000002",urban-urban,1934
"44.102852899999974 , -96.3479652999995","44.08931459999995 , -95.91380219999974",urban-urban,1745
"48.384367000000026 , -96.48179300000038","48.29494670000008 , -95.91369770000009",urban-urban,2029
"48.34085800000013 , -96.46279899999975","48.29486919999997 , -95.93604030000043",urban-urban,1935
"47.84780600000015 , -90.34613800000002","48.01775899999995 , -90.18767200000016",urban-urban,1596
"44.622985899999975 , -94.26176520000011","44.61480099999997 , -94.77222000000012",urban-urban,2064
"43.83392199999998 , -95.83933200000077","43.55786800000009 , -95.81410800000012",urban-urban,1580
"45.507658800000016 , -96.2409261999997","45.86111170000014 , -96.27497990000005",urban-urban,1937
"48.555103000000116 , -96.82411900000001","48.2095875000003 , -96.89074759999988",urban-urban,1755
"48.13680699999987 , -97.04031099999989","48.173827499999966 , -96.54455779999986",urban-urban,2036
